word	count	suggestion	sugg_count	first_letter	sugg_letter
nahouva	1	kahouva	3	n	k
geo	1	leo	3	g	l
eihousetna	1	kihousetna	3	e	k
puding	1	muding	3	p	m
up	1	ap	3	u	a
mithil	1	kithil	3	m	k
nakham	1	hakham	3	n	h
jouthei	1	touthei	3	j	t
jouthei	1	douthei	3	j	d
lapi	1	napi	3	l	n
lapi	1	vapi	3	l	v
nemna	1	lemna	3	n	l
kasumangin	1	nasumangin	3	k	n
haotheina	1	gaotheina	3	h	g
kachenpha	1	nachenpha	3	k	n
kachenpha	1	gachenpha	3	k	g
kabolda	1	nabolda	3	k	n
ahomsah	1	khomsah	3	a	k
emmanuel	1	immanuel	3	e	i
puiyu	1	guiyu	3	p	g
heitai	1	geitai	3	h	g
kiuvin	1	niuvin	3	k	n
jima	1	dima	3	j	d
jima	1	kima	3	j	k
nellei	1	bellei	3	n	b
beitoh	1	seitoh	3	b	s
niho	1	kiho	3	n	k
khua	1	phua	3	k	p
misen	1	hisen	3	m	h
hamdang	1	lamdang	3	h	l
batpa	1	hatpa	3	b	h
dit	1	sit	3	d	s
kanitsoh	1	nanitsoh	3	k	n
bolseh	1	golseh	3	b	g
nanehna	1	kanehna	3	n	k
aholun	1	kholun	3	a	k
veu	1	peu	3	v	p
veu	1	meu	3	v	m
aheh-in	1	kheh-in	3	a	k
thengtai	1	chengtai	3	t	c
patoh	1	tatoh	3	p	t
ilahuva	1	alahuva	3	i	a
ahungsa	1	lhungsa	3	a	l
sanglou	1	tanglou	3	s	t
napauvin	1	kapauvin	3	n	k
lhouho	1	ahouho	3	l	a
pal'in	1	bal'in	3	p	b
'ama	1	tama	3	'	t
mat'a	1	pat'a	3	m	p
meilah	1	neilah	3	m	n
'thu	1	ithu	3	'	i
'ah	1	cah	3	'	c
heitoh	1	seitoh	3	h	s
miphet	1	kiphet	3	m	k
eitun	1	kitun	3	e	k
kisolna	1	eisolna	3	k	e
chuni	1	shuni	3	c	s
bit	1	sit	3	b	s
tomu	1	homu	3	t	h
chatauve	1	lhatauve	3	c	l
phauve	1	lhauve	3	p	l
nongu	1	longu	3	n	l
naumui	1	kaumui	3	n	k
napuluiyu	1	kapuluiyu	3	n	k
damta	1	tamta	3	d	t
eilah	1	hilah	3	e	h
gaova	1	haova	3	g	h
kakivui	1	nakivui	3	k	n
kimna	1	simna	3	k	s
khangse	1	changse	3	k	c
khangse	1	lhangse	3	k	l
tuitoh	1	suitoh	3	t	s
beiyu	1	geiyu	3	b	g
thomsa	1	ahomsa	3	t	a
lhonu	1	chonu	3	l	c
ipenna	1	apenna	3	i	a
khulah	1	chulah	3	k	c
bouva	1	nouva	3	b	n
bouva	1	vouva	3	b	v
jalhang	1	nalhang	3	j	n
jalhang	1	kalhang	3	j	k
timon	1	himon	3	t	h
gavil	1	kavil	3	g	k
hikop	1	kikop	3	h	k
habolin	1	nabolin	3	h	n
ahille	1	thille	3	a	t
sonho	1	ponho	3	s	p
lhanah	1	chanah	3	l	c
khenun	1	chenun	3	k	c
kolah	1	tolah	3	k	t
kasauve	1	masauve	3	k	m
kaseitauve	1	naseitauve	3	k	n
iungmongin	1	lungmongin	3	i	l
minah	1	ainah	3	m	a
pitai	1	hitai	3	p	h
ochat	1	achat	3	o	a
nela	1	tela	3	n	t
aima	1	dima	3	a	d
aima	1	kima	3	a	k
nachanga	1	kachanga	3	n	k
dangte	1	sangte	3	d	s
kiha	1	ziha	3	k	z
puvin	1	muvin	3	p	m
eithil	1	kithil	3	e	k
dolah	1	tolah	3	d	t
neh-a	1	seh-a	3	n	s
imuva	1	umuva	3	i	u
imuva	1	amuva	3	i	a
eimanchah	1	kimanchah	3	e	k
longun	1	jongun	3	l	j
vah-e	1	lah-e	3	v	l
na-umsah	1	ka-umsah	3	n	k
kainneipi	1	nainneipi	3	k	n
kainneipu	1	nainneipu	3	k	n
tohho	1	sohho	3	t	s
tamcheh	1	jamcheh	3	t	j
lahlou	1	vahlou	3	l	v
keichang	1	leichang	3	k	l
jahna	1	gahna	3	j	g
hoiho	1	koiho	3	h	k
dangkhat	1	langkhat	3	d	l
kihola	1	eihola	3	k	e
hasema	1	kasema	3	h	k
sahlou	1	vahlou	3	s	v
tenu	1	denu	3	t	d
sele	1	vele	3	s	v
lene	1	mene	3	l	m
letsetna	1	vetsetna	3	l	v
sih-a	1	hih-a	3	s	h
satnau	1	hatnau	3	s	h
eitepeh	1	kitepeh	3	e	k
eingaitom	1	kingaitom	3	e	k
tibou	1	mibou	3	t	m
jiha	1	ziha	3	j	z
chasoh	1	phasoh	3	c	p
pihen	1	eihen	3	p	e
nemtoh	1	semtoh	3	n	s
geiyah	1	seiyah	3	g	s
danghon	1	panghon	3	d	p
kithumop	1	eithumop	3	k	e
pathat	1	gathat	3	p	g
kongu	1	longu	3	k	l
domu	1	homu	3	d	h
limtah	1	kimtah	3	l	k
hollou	1	bollou	3	h	b
tongu	1	longu	3	t	l
ineiyule	1	aneiyule	3	i	a
hadouvin	1	kadouvin	3	h	k
natah-in	1	satah-in	3	n	s
ngel	1	igel	3	n	i
isochat	1	asochat	3	i	a
navil	1	kavil	3	n	k
sapa	1	hapa	3	s	h
nehdol	1	pehdol	3	n	p
natohgim	1	katohgim	3	n	k
naiho	1	kaiho	3	n	k
tanun	1	manun	3	t	m
lhumpa	1	khumpa	3	l	k
silpa	1	hilpa	3	s	h
ahua	1	phua	3	a	p
nasau	1	masau	3	n	m
damsah-in	1	jamsah-in	3	d	j
kitaopeh	1	eitaopeh	3	k	e
lahnan	1	sahnan	3	l	s
ihetauve	1	ahetauve	3	i	a
imuu	1	amuu	3	i	a
jomin	1	homin	3	j	h
paiho	1	kaiho	3	p	k
housen	1	lousen	3	h	l
komu	1	homu	3	k	h
daiya	1	saiya	3	d	s
sunu	1	tunu	3	s	t
honglha	1	longlha	3	h	l
gaten	1	paten	3	g	p
meitoh	1	seitoh	3	m	s
ehi	2	ahi	16761	e	a
phi	2	ahi	16761	p	a
gi	2	hi	9667	g	h
bi	2	hi	9667	b	h
de	2	le	9121	d	l
ke	2	le	9121	k	l
makai	2	pakai	5373	m	p
gi	2	mi	3505	g	m
bi	2	mi	3505	b	m
imaho	2	amaho	3018	i	a
neiman	2	keiman	2777	n	k
tung	2	hung	2663	t	h
hakaiyin	2	pakaiyin	2439	h	p
veh	2	leh	2422	v	l
pite	2	mite	2385	p	m
jite	2	mite	2385	j	m
iang	2	lang	2368	i	l
aang	2	lang	2368	a	l
-ah	2	tah	2366	-	t
-ah	2	lah	2318	-	l
lhapa	2	chapa	2153	l	c
zai	2	tai	2148	z	t
koh	2	toh	2090	k	t
gi	2	ni	2042	g	n
bi	2	ni	2042	b	n
-ah	2	jah	2028	-	j
iang	2	nang	1944	i	n
aang	2	nang	1944	a	n
denga	2	henga	1904	d	h
lhei	2	thei	1838	l	t
koh	2	soh	1724	k	s
iva	2	uva	1600	i	u
vunga	2	sunga	1570	v	s
sonin	2	konin	1551	s	k
hangho	2	nangho	1488	h	n
bangman	2	nangman	1477	b	n
hangman	2	nangman	1477	h	n
iang	2	pang	1439	i	p
aang	2	pang	1439	a	p
aen	2	hen	1405	a	h
nengin	2	jengin	1338	n	j
iang	2	vang	1216	i	v
aang	2	vang	1216	a	v
tut	2	lut	1182	t	l
hut	2	lut	1182	h	l
mum	2	kum	1169	m	k
hum	2	kum	1169	h	k
iang	2	bang	1096	i	b
aang	2	bang	1096	a	b
aon	2	hon	1027	a	h
veh	2	peh	984	v	p
veh	2	jeh	972	v	j
gose	2	mose	952	g	m
jose	2	mose	952	j	m
tung	2	lung	940	t	l
rei	2	tei	892	r	t
jei	2	tei	892	j	t
iang	2	sang	885	i	s
aang	2	sang	885	a	s
gi	2	ti	868	g	t
bi	2	ti	868	b	t
aon	2	kon	867	a	k
-ah	2	sah	862	-	s
rei	2	kei	847	r	k
boi	2	koi	847	b	k
jei	2	kei	847	j	k
tiho	2	miho	843	t	m
zai	2	lai	767	z	l
koh	2	doh	763	k	d
iheng	2	cheng	727	i	c
mouva	2	louva	695	m	l
vunga	2	dunga	692	v	d
iang	2	mang	661	i	m
aang	2	mang	661	a	m
veiho	2	keiho	640	v	k
vol	2	bol	639	v	b
de	2	te	624	d	t
gaiya	2	laiya	624	g	l
ke	2	te	624	k	t
taiya	2	laiya	624	t	l
baiya	2	laiya	624	b	l
lat	2	pat	572	l	p
aen	2	pen	562	a	p
phoa	2	khoa	562	p	k
gi	2	li	555	g	l
bi	2	li	555	b	l
sho	2	kho	539	s	k
tung	2	nung	538	t	n
bun	2	mun	534	b	m
lun	2	mun	534	l	m
nasal	2	pasal	533	n	p
kita	2	hita	518	k	h
jauvin	2	tauvin	511	j	t
naipi	2	vaipi	507	n	v
mum	2	aum	498	m	a
hum	2	aum	498	h	a
pah-in	2	tah-in	493	p	t
sahin	2	kahin	492	s	k
denga	2	jenga	480	d	j
iang	2	dang	468	i	d
tiho	2	eiho	468	t	e
aang	2	dang	468	a	d
ihagao	2	lhagao	460	i	l
ihing	2	thing	456	i	t
zai	2	pai	454	z	p
tihen	2	hihen	454	t	h
thujouvin	2	chujouvin	435	t	c
rei	2	nei	433	r	n
jei	2	nei	433	j	n
tung	2	sung	432	t	s
sahin	2	nahin	429	s	n
pichu	2	hichu	423	p	h
iheng	2	theng	422	i	t
aoma	2	koma	414	a	k
goma	2	koma	414	g	k
tung	2	dung	410	t	d
mitam	2	hitam	401	m	h
mau	2	nau	401	m	n
jengleh	2	tengleh	400	j	t
nenge	2	jenge	384	n	j
veh	2	seh	376	v	s
veh	2	neh	370	v	n
omin	2	amin	368	o	a
tim	2	lim	344	t	l
bun	2	tun	343	b	t
lun	2	tun	343	l	t
lat	2	jat	328	l	j
aon	2	pon	326	a	p
ehi	2	thi	317	e	t
phi	2	thi	317	p	t
nakaiya	2	pakaiya	317	n	p
souvin	2	louvin	309	s	l
nouvin	2	louvin	309	n	l
veh	2	beh	299	v	b
hatoh	2	natoh	298	h	n
matoh	2	natoh	298	m	n
gatoh	2	natoh	298	g	n
denguvin	2	jenguvin	296	d	j
veh	2	deh	296	v	d
boi	2	poi	292	b	p
ket	2	pet	290	k	p
tasa	2	masa	285	t	m
vuna	2	muna	279	v	m
rei	2	sei	279	r	s
jei	2	sei	279	j	s
gi	2	pi	270	g	p
bi	2	pi	270	b	p
gi	2	ji	269	g	j
-ah	2	vah	269	-	v
nijat	2	hijat	269	n	h
bi	2	ji	269	b	j
aen	2	len	267	a	l
aen	2	jen	267	a	j
lua	2	tua	265	l	t
-ah	2	kah	260	-	k
tut	2	kut	258	t	k
hut	2	kut	258	h	k
opeh	2	apeh	250	o	a
ipeh	2	apeh	250	i	a
zai	2	mai	249	z	m
de	2	se	247	d	s
aen	2	den	247	a	d
koh	2	joh	247	k	j
ke	2	se	247	k	s
gouve	2	pouve	247	g	p
pipa	2	mipa	247	p	m
tipa	2	mipa	247	t	m
aen	2	ven	241	a	v
haiyin	2	paiyin	241	h	p
cu	2	nu	236	c	n
thinna	2	lhinna	230	t	l
ihinna	2	lhinna	230	i	l
napoi	2	tapoi	227	n	t
bancha	2	gancha	226	b	g
rei	2	gei	223	r	g
jei	2	gei	223	j	g
-ah	2	nah	222	-	n
ahonna	2	chonna	220	a	c
khonna	2	chonna	220	k	c
chao	2	thao	218	c	t
lhihna	2	chihna	218	l	c
pite	2	hite	216	p	h
jite	2	hite	216	j	h
bungin	2	sungin	216	b	s
pa-pathen	2	na-pathen	210	p	n
nidang	2	kidang	208	n	k
imudoh	2	amudoh	207	i	a
aen	2	ken	207	a	k
tumin	2	aumin	203	t	a
vol	2	dol	195	v	d
sesoh	2	hesoh	193	s	h
nasang	2	masang	193	n	m
noima	2	koima	189	n	k
veh	2	keh	189	v	k
boi	2	loi	187	b	l
khe	2	che	187	k	c
unu	2	anu	184	u	a
ilut	2	alut	184	i	a
toupi	2	loupi	183	t	l
cu	2	mu	182	c	m
ithat	2	athat	181	i	a
bun	2	sun	181	b	s
aheiya	2	theiya	181	a	t
ket	2	get	181	k	g
lun	2	sun	181	l	s
goiyin	2	loiyin	179	g	l
aoiyin	2	loiyin	179	a	l
souvin	2	pouvin	178	s	p
nouvin	2	pouvin	178	n	p
aon	2	don	177	a	d
phenga	2	ahenga	176	p	a
geh-in	2	jeh-in	176	g	j
leh-in	2	jeh-in	176	l	j
neh-in	2	jeh-in	176	n	j
saneh	2	naneh	174	s	n
isat	2	asat	174	i	a
tetna	2	hetna	174	t	h
vunga	2	nunga	171	v	n
lat	2	hat	168	l	h
rei	2	bei	168	r	b
jei	2	bei	168	j	b
zai	2	nai	168	z	n
lotdoh	2	potdoh	167	l	p
aon	2	jon	167	a	j
bun	2	nun	167	b	n
lun	2	nun	167	l	n
ahona	2	lhona	166	a	l
koh	2	boh	166	k	b
mum	2	sum	164	m	s
hum	2	sum	164	h	s
gaiya	2	maiya	164	g	m
taiya	2	maiya	164	t	m
baiya	2	maiya	164	b	m
calah	2	nalah	163	c	n
boi	2	hoi	163	b	h
rei	2	lei	162	r	l
jei	2	lei	162	j	l
tasa	2	nasa	160	t	n
gonga	2	monga	159	g	m
inung	2	anung	158	i	a
nalen	2	talen	155	n	t
halung	2	kalung	154	h	k
bongle	2	jongle	151	b	j
kongle	2	jongle	151	k	j
dongle	2	jongle	151	d	j
atobang	2	itobang	147	a	i
iang	2	hang	147	i	h
aang	2	hang	147	a	h
shal	2	chal	146	s	c
khal	2	chal	146	k	c
itha	2	atha	146	i	a
ithilbol	2	athilbol	145	i	a
hounan	2	dounan	142	h	d
lounan	2	dounan	142	l	d
hingun	2	dingun	142	h	d
pa-pathen	2	ka-pathen	141	p	k
mar	2	zar	141	m	z
boi	2	doi	141	b	d
har	2	zar	141	h	z
ihing	2	ching	139	i	c
souvin	2	jouvin	137	s	j
heipeh	2	seipeh	137	h	s
halung	2	nalung	137	h	n
nouvin	2	jouvin	137	n	j
vol	2	tol	136	v	t
unun	2	anun	134	u	a
gap	2	kap	134	g	k
ihing	2	ahing	133	i	a
cu	2	tu	132	c	t
rei	2	mei	129	r	m
jei	2	mei	129	j	m
houvu	2	louvu	127	h	l
jouvu	2	louvu	127	j	l
aen	2	ten	126	a	t
tim	2	dim	124	t	d
vol	2	gol	123	v	g
cu	2	ju	122	c	j
mum	2	pum	121	m	p
hum	2	pum	121	h	p
zai	2	kai	121	z	k
tongin	2	mongin	121	t	m
nidang	2	midang	120	n	m
iang	2	tang	119	i	t
geh-in	2	peh-in	119	g	p
leh-in	2	peh-in	119	l	p
neh-in	2	peh-in	119	n	p
lamla	2	gamla	119	l	g
geiye	2	keiye	119	g	k
aang	2	tang	119	a	t
paitah	2	laitah	118	p	l
baitah	2	laitah	118	b	l
nangan	2	sangan	116	n	s
tauva	2	nauva	116	t	n
mauva	2	nauva	116	m	n
kauva	2	nauva	116	k	n
souvin	2	touvin	115	s	t
nouvin	2	touvin	115	n	t
-ah	2	iah	114	-	i
zai	2	vai	113	z	v
lapa	2	napa	112	l	n
thijeh	2	ahijeh	111	t	a
seu	2	leu	110	s	l
ket	2	vet	110	k	v
gob	2	job	109	g	j
haiyin	2	laiyin	108	h	l
khe	2	ohe	108	k	o
beilou	2	neilou	106	b	n
namna	2	gamna	106	n	g
jamna	2	gamna	106	j	g
einu	2	jinu	105	e	j
doa	2	hoa	105	d	h
joa	2	hoa	105	j	h
vol	2	hol	104	v	h
aon	2	son	103	a	s
vol	2	mol	103	v	m
tumin	2	pumin	103	t	p
ichom	2	achom	102	i	a
lat	2	sat	100	l	s
lapa	2	kapa	100	l	k
nijat	2	tijat	100	n	t
itiu	2	atiu	99	i	a
pipa	2	kipa	99	p	k
tipa	2	kipa	99	t	k
tenjong	2	kenjong	98	t	k
penjong	2	kenjong	98	p	k
hala	2	jala	97	h	j
aheiyin	2	theiyin	96	a	t
sho	2	tho	96	s	t
lat	2	nat	94	l	n
bad	2	gad	94	b	g
kad	2	gad	94	k	g
hiuve	2	jiuve	93	h	j
tim	2	gim	93	t	g
mum	2	lum	92	m	l
hum	2	lum	92	h	l
koh	2	moh	92	k	m
katong	2	natong	91	k	n
tim	2	him	90	t	h
ket	2	jet	90	k	j
ket	2	set	89	k	s
de	2	be	88	d	b
ke	2	be	88	k	b
kapon	2	tapon	87	k	t
iheng	2	aheng	87	i	a
mot	2	kot	86	m	k
aupat	2	tupat	85	a	t
ukeng	2	akeng	85	u	a
boi	2	noi	85	b	n
gopi	2	sopi	85	g	s
inga	2	anga	85	i	a
onem	2	inem	84	o	i
khot	2	thot	83	k	t
meho	2	jeho	83	m	j
kailou	2	tailou	83	k	t
ket	2	det	83	k	d
iheng	2	pheng	82	i	p
mot	2	got	81	m	g
ihuh	2	lhuh	81	i	l
chao	2	khao	81	c	k
bungin	2	nungin	81	b	n
damin	2	namin	80	d	n
pah-in	2	sah-in	78	p	s
aon	2	bon	78	a	b
ihuh	2	thuh	78	i	t
jauvin	2	dauvin	78	j	d
hingun	2	jingun	78	h	j
sui	2	hui	77	s	h
koh	2	poh	77	k	p
neijong	2	keijong	77	n	k
ihol	2	ahol	77	i	a
hondoh	2	kondoh	76	h	k
-ah	2	pah	76	-	p
vol	2	kol	76	v	k
gi	2	ai	74	g	a
geipeh-in	2	seipeh-in	74	g	s
jacha	2	vacha	74	j	v
bi	2	ai	74	b	a
vunga	2	hunga	74	v	h
sui	2	lui	73	s	l
helah	2	selah	73	h	s
telah	2	selah	73	t	s
ket	2	het	73	k	h
paiye	2	laiye	72	p	l
aholna	2	kholna	72	a	k
ichon	2	achon	72	i	a
ichuti	2	achuti	72	i	a
kalaiyin	2	nalaiyin	71	k	n
ihol	2	chol	71	i	c
phatcha	2	khatcha	70	p	k
nethel	2	bethel	70	n	b
leilhang	2	meilhang	69	l	m
bongkul	2	songkul	69	b	s
init	2	anit	69	i	a
lhohsah	2	khohsah	68	l	k
kolna	2	bolna	68	k	b
isopi	2	asopi	67	i	a
-ah	2	mah	67	-	m
bungin	2	hungin	67	b	h
ljem	2	ijem	66	l	i
phenga	2	thenga	65	p	t
veipa	2	neipa	65	v	n
titah	2	kitah	65	t	k
loitah	2	hoitah	64	l	h
-ah	2	bah	64	-	b
eloi	2	aloi	64	e	a
lhemna	2	themna	64	l	t
lem	2	tem	64	l	t
mot	2	sot	63	m	s
zil	2	hil	63	z	h
mau	2	sau	63	m	s
a-pakaiyu	2	i-pakaiyu	63	a	i
imah	2	umah	62	i	u
gumang	2	sumang	62	g	s
beh-u	2	jeh-u	62	b	j
saboh	2	naboh	61	s	n
idalhah	2	adalhah	61	i	a
rei	2	vei	61	r	v
jei	2	vei	61	j	v
ihing	2	lhing	60	i	l
ikisat	2	akisat	60	i	a
ithum	2	athum	60	i	a
aon	2	von	59	a	v
kasangin	2	masangin	59	k	m
iloupina	2	aloupina	59	i	a
ahap	2	chap	58	a	c
de	2	ve	58	d	v
madon	2	nadon	58	m	n
ke	2	ve	58	k	v
mot	2	hot	58	m	h
padon	2	nadon	58	p	n
gonga	2	konga	58	g	k
iphah	2	ephah	58	i	e
tumin	2	kumin	58	t	k
lem	2	sem	58	l	s
hongu	2	mongu	57	h	m
'ven	2	aven	57	'	a
ihol	2	khol	57	i	k
gi	2	ki	56	g	k
batna	2	natna	56	b	n
zela	2	hela	56	z	h
sachen	2	nachen	56	s	n
bi	2	ki	56	b	k
bun	2	jun	55	b	j
iheng	2	lheng	55	i	l
lun	2	jun	55	l	j
seipen	2	neipen	54	s	n
ehi	2	lhi	54	e	l
iphung	2	aphung	54	i	a
mouva	2	jouva	54	m	j
vol	2	sol	54	v	s
phi	2	lhi	54	p	l
lat	2	mat	53	l	m
aheichang	2	theichang	53	a	t
rei	2	dei	53	r	d
tunguvin	2	hunguvin	53	t	h
aon	2	mon	53	a	m
asaiah	2	isaiah	53	a	i
jei	2	dei	53	j	d
-ah	2	dah	53	-	d
moh-in	2	doh-in	53	m	d
vol	2	jol	53	v	j
bib	2	gib	53	b	g
lem	2	nem	53	l	n
thop	2	khop	52	t	k
damin	2	kamin	52	d	k
ihuh	2	khuh	52	i	k
namlhah	2	lamlhah	52	n	l
hanguva	2	banguva	52	h	b
sonin	2	jonin	52	s	j
hipeh	2	eipeh	51	h	e
deluvin	2	heluvin	51	d	h
kithi	2	mithi	51	k	m
ikipah	2	akipah	51	i	a
geluvin	2	heluvin	51	g	h
calah	2	kalah	50	c	k
sui	2	jui	50	s	j
jucha	2	gucha	50	j	g
bun	2	vun	50	b	v
lun	2	vun	50	l	v
kiseh	2	niseh	50	k	n
mum	2	tum	49	m	t
ahona	2	chona	49	a	c
de	2	he	49	d	h
hum	2	tum	49	h	t
ke	2	he	49	k	h
omin	2	umin	49	o	u
eidon	2	sidon	49	e	s
neijui	2	seijui	49	n	s
zil	2	gil	49	z	g
nijong	2	hijong	49	n	h
gonga	2	songa	49	g	s
iphah	2	aphah	49	i	a
tim	2	kim	48	t	k
najan	2	kajan	48	n	k
heipeh	2	neipeh	48	h	n
nijat	2	mijat	48	n	m
thinge	2	ahinge	48	t	a
kamhel	2	gamhel	48	k	g
dohpa	2	sohpa	47	d	s
mot	2	jot	47	m	j
phauva	2	chauva	47	p	c
jauvin	2	sauvin	47	j	s
kakhang	2	nakhang	47	k	n
meo	2	neo	46	m	n
ehi	2	chi	45	e	c
gena	2	bena	45	g	b
cu	2	hu	45	c	h
cu	2	gu	45	c	g
kena	2	bena	45	k	b
jonge	2	ponge	45	j	p
longe	2	ponge	45	l	p
mihilna	2	kihilna	45	m	k
phi	2	chi	45	p	c
ket	2	let	45	k	l
kanna	2	panna	45	k	p
sui	2	pui	44	s	p
geh-in	2	beh-in	44	g	b
lingpi	2	jingpi	44	l	j
leh-in	2	beh-in	44	l	b
neh-in	2	beh-in	44	n	b
mau	2	tau	44	m	t
saneh	2	kaneh	43	s	k
mouva	2	touva	43	m	t
damin	2	lamin	43	d	l
aoma	2	noma	43	a	n
mipu	2	pipu	43	m	p
goma	2	noma	43	g	n
hingna	2	jingna	42	h	j
tolam	2	polam	42	t	p
tisah	2	kisah	42	t	k
tisah	2	hisah	42	t	h
mot	2	lot	42	m	l
konte	2	ponte	42	k	p
koupa	2	toupa	42	k	t
phenga	2	chenga	41	p	c
gi	2	ui	41	g	u
lahsah	2	nahsah	41	l	n
gampa	2	hampa	41	g	h
tut	2	mut	41	t	m
bi	2	ui	41	b	u
hut	2	mut	41	h	m
neikhu	2	meikhu	41	n	m
laipin	2	vaipin	40	l	v
tim	2	sim	40	t	s
phoa	2	thoa	40	p	t
lat	2	bat	39	l	b
jichom	2	michom	39	j	m
de	2	ne	39	d	n
de	2	je	39	d	j
jasoh	2	nasoh	39	j	n
iang	2	kang	39	i	k
ke	2	ne	39	k	n
ke	2	je	39	k	j
nath	2	gath	39	n	g
lath	2	gath	39	l	g
hath	2	gath	39	h	g
sima	2	lima	39	s	l
aang	2	kang	39	a	k
tauva	2	dauva	38	t	d
ahamin	2	chamin	38	a	c
mauva	2	dauva	38	m	d
gena	2	pena	38	g	p
kena	2	pena	38	k	p
veh	2	geh	38	v	g
mouva	2	pouva	38	m	p
mouva	2	douva	38	m	d
ihatjoh	2	khatjoh	38	i	k
ihuh	2	chuh	38	i	c
nichen	2	kichen	38	n	k
kauva	2	dauva	38	k	d
mivah	2	kivah	38	m	k
nangu	2	bangu	38	n	b
kanna	2	manna	38	k	m
hatoh	2	katoh	37	h	k
muchang	2	luchang	37	m	l
jichom	2	kichom	37	j	k
matoh	2	katoh	37	m	k
gahuhdoh	2	nahuhdoh	37	g	n
zai	2	hai	37	z	h
tung	2	jung	37	t	j
munin	2	tunin	37	m	t
gatoh	2	katoh	37	g	k
hala	2	gala	37	h	g
heth	2	beth	36	h	b
igei	2	ngei	36	i	n
pole	2	hole	36	p	h
iang	2	jang	36	i	j
gir	2	kir	36	g	k
iz	2	az	36	i	a
sachen	2	kachen	36	s	k
ikhoh	2	akhoh	36	i	a
bole	2	hole	36	b	h
boi	2	goi	36	b	g
gouve	2	bouve	36	g	b
thanna	2	channa	36	t	c
vunga	2	lunga	36	v	l
aang	2	jang	36	a	j
namtina	2	gamtina	36	n	g
madon	2	kadon	35	m	k
padon	2	kadon	35	p	k
eivei	2	kivei	35	e	k
veiho	2	neiho	35	v	n
aoma	2	loma	35	a	l
eiheh	2	kiheh	35	e	k
douho	2	louho	35	d	l
vunga	2	junga	35	v	j
jabola	2	nabola	35	j	n
goma	2	loma	35	g	l
nakhu	2	vakhu	34	n	v
ingaito	2	angaito	34	i	a
einu	2	kinu	34	e	k
laidoh	2	paidoh	34	l	p
jarah	2	sarah	34	j	s
thinna	2	ahinna	34	t	a
eichan	2	hichan	34	e	h
chusoh	2	thusoh	34	c	t
galhah	2	dalhah	34	g	d
ihinna	2	ahinna	34	i	a
natep	2	patep	33	n	p
honna	2	lonna	33	h	l
aen	2	sen	33	a	s
lhakhat	2	thakhat	33	l	t
tengjong	2	jengjong	33	t	j
kipha	2	mipha	33	k	m
rei	2	hei	33	r	h
sonna	2	lonna	33	s	l
pathem	2	lathem	33	p	l
jei	2	hei	33	j	h
nathem	2	lathem	33	n	l
neivah	2	meivah	33	n	m
tut	2	sut	33	t	s
jipha	2	mipha	33	j	m
kolna	2	nolna	33	k	n
hut	2	sut	33	h	s
machon	2	nachon	32	m	n
ihesoh	2	ahesoh	32	i	a
lamchom	2	gamchom	32	l	g
lhungdoh	2	ahungdoh	32	l	a
mihong	2	kihong	32	m	k
gachon	2	nachon	32	g	n
namchom	2	gamchom	32	n	g
dungah	2	nungah	32	d	n
mum	2	vum	31	m	v
saboh	2	kaboh	31	s	k
hum	2	vum	31	h	v
hadel	2	nadel	31	h	n
lhou	2	ahou	31	l	a
-ah	2	rah	31	-	r
mau	2	pau	31	m	p
tetna	2	setna	31	t	s
lem	2	hem	31	l	h
eiphah	2	miphah	30	e	m
hoiyun	2	loiyun	30	h	l
hadel	2	kadel	30	h	k
tiphah	2	miphah	30	t	m
midan	2	nidan	30	m	n
meo	2	keo	30	m	k
sedoh	2	pedoh	30	s	p
ikithe	2	akithe	30	i	a
jauvin	2	nauvin	30	j	n
tedoh	2	pedoh	30	t	p
de	2	pe	29	d	p
phangin	2	changin	29	p	c
ke	2	pe	29	k	p
zil	2	til	29	z	t
lua	2	jua	29	l	j
lua	2	pua	29	l	p
moh-in	2	soh-in	29	m	s
sip	2	dip	29	s	d
jipan	2	mipan	28	j	m
lhei	2	ahei	28	l	a
paiyuva	2	laiyuva	28	p	l
behse	2	tehse	28	b	t
aen	2	nen	28	a	n
hehse	2	tehse	28	h	t
cu	2	pu	28	c	p
keitah	2	neitah	28	k	n
seu	2	teu	28	s	t
tuiya	2	juiya	28	t	j
hakam	2	nakam	28	h	n
houthu	2	jouthu	28	h	j
lhengu	2	chengu	27	l	c
mum	2	jum	27	m	j
pelou	2	helou	27	p	h
denga	2	lenga	27	d	l
sui	2	gui	27	s	g
ahengin	2	thengin	27	a	t
hum	2	jum	27	h	j
igei	2	agei	27	i	a
ichetou	2	achetou	27	i	a
lhengin	2	thengin	27	l	t
detsah	2	vetsah	27	d	v
ikikhop	2	akikhop	27	i	a
mupa	2	tupa	27	m	t
thengu	2	chengu	27	t	c
de	2	me	26	d	m
gamto	2	lamto	26	g	l
sangni	2	nangni	26	s	n
hoh-uvin	2	doh-uvin	26	h	d
ke	2	me	26	k	m
zil	2	dil	26	z	d
munin	2	sunin	26	m	s
boh-uvin	2	doh-uvin	26	b	d
lhachom	2	phachom	26	l	p
detsah	2	hetsah	26	d	h
mitlou	2	gitlou	26	m	g
kitlou	2	gitlou	26	k	g
nitlou	2	gitlou	26	n	g
hanguva	2	manguva	26	h	m
dungah	2	sungah	26	d	s
hungpen	2	nungpen	25	h	n
gamkim	2	namkim	25	g	n
thop	2	chop	25	t	c
